Date,TIME,YYYY,MM,DD,HH,MIN,DOW,SEVERITY,ACCIDENT_T,ACCIDENT_D,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,RENDER,Location 1
03/14/2011 12:00:00 AM,12:45,2011,3,14,12,45,0,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.446671000000002, -2.6024508000000002)"
04/13/2011 12:00:00 AM,17:30,2011,4,13,17,30,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.458266999999999, -2.5518964)"
04/13/2011 12:00:00 AM,13:05,2011,4,13,13,5,2,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.473244000000001, -2.5911675000000001)"
04/07/2011 12:00:00 AM,12:00,2011,4,7,12,0,3,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.445127999999997, -2.5857679999999998)"
04/14/2011 12:00:00 AM,10:30,2011,4,14,10,30,3,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.459589999999999, -2.5759208999999998)"
03/27/2011 12:00:00 AM,08:30,2011,3,27,8,30,6,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.494357000000001, -2.6821606999999998)"
04/01/2011 12:00:00 AM,21:30,2011,4,1,21,30,4,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.435487000000002, -2.6072381)"
04/14/2011 12:00:00 AM,19:40,2011,4,14,19,40,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,1,0,0,0,CYC,"(51.444488999999997, -2.5930262000000002)"
04/05/2011 12:00:00 AM,17:20,2011,4,5,17,20,1,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.470587000000002, -2.5202133)"
03/29/2011 12:00:00 AM,18:20,2011,3,29,18,20,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.470888000000002, -2.5620403999999999)"
04/08/2011 12:00:00 AM,20:35,2011,4,8,20,35,4,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,1,CARS,"(51.453932999999999, -2.5976963999999998)"
04/08/2011 12:00:00 AM,03:00,2011,4,8,3,0,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.455812999999999, -2.6046005999999999)"
04/09/2011 12:00:00 AM,05:50,2011,4,9,5,50,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.463456999999998, -2.5885074000000001)"
04/10/2011 12:00:00 AM,01:00,2011,4,10,1,0,6,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.461737999999997, -2.5905581)"
04/19/2011 12:00:00 AM,15:00,2011,4,19,15,0,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,1,0,CYC,"(51.437953, -2.5598231)"
04/18/2011 12:00:00 AM,22:30,2011,4,18,22,30,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.478484999999999, -2.6073483)"
04/19/2011 12:00:00 AM,16:20,2011,4,19,16,20,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.456980999999999, -2.5942387999999998)"
03/17/2011 12:00:00 AM,18:03,2011,3,17,18,3,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.415837000000003, -2.6165402000000002)"
04/20/2011 12:00:00 AM,18:00,2011,4,20,18,0,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.462145, -2.5902034999999999)"
04/11/2011 12:00:00 AM,15:00,2011,4,11,15,0,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.433658999999999, -2.6026104999999999)"
04/04/2011 12:00:00 AM,07:20,2011,4,4,7,20,0,Slight Injury,NT,Nose to Tail Collision,4,1,0,0,0,0,0,CARS,"(51.457101000000002, -2.5298758000000001)"
04/07/2011 12:00:00 AM,09:12,2011,4,7,9,12,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.463566, -2.6093525999999998)"
04/19/2011 12:00:00 AM,17:45,2011,4,19,17,45,1,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.457782000000002, -2.5574894000000001)"
04/10/2011 12:00:00 AM,18:59,2011,4,10,18,59,6,Slight Injury,LC,Loss Of Control,3,1,0,0,1,0,0,MCYC,"(51.492280999999998, -2.5996671999999998)"
04/17/2011 12:00:00 AM,17:00,2011,4,17,17,0,6,Serious Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.467677000000002, -2.6125313000000001)"
04/21/2011 12:00:00 AM,22:00,2011,4,21,22,0,3,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.4634, -2.5854262000000001)"
04/08/2011 12:00:00 AM,19:26,2011,4,8,19,26,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.424847, -2.5629278000000002)"
04/21/2011 12:00:00 AM,09:50,2011,4,21,9,50,3,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.460236999999999, -2.6011901000000002)"
04/21/2011 12:00:00 AM,08:35,2011,4,21,8,35,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.455404999999999, -2.5839854)"
04/11/2011 12:00:00 AM,01:40,2011,4,11,1,40,0,Slight Injury,NONE,Other,4,2,0,0,0,0,0,CARS,"(51.463284000000002, -2.5615150999999998)"
04/11/2011 12:00:00 AM,18:20,2011,4,11,18,20,0,Slight Injury,LC,Loss Of Control,1,3,0,0,0,1,0,CARS,"(51.452272999999998, -2.5377350000000001)"
04/21/2011 12:00:00 AM,22:35,2011,4,21,22,35,3,Slight Injury,NONE,Other,2,1,0,0,1,0,0,MCYC,"(51.474456000000004, -2.5605148)"
04/14/2011 12:00:00 AM,21:45,2011,4,14,21,45,3,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,1,0,0,A,"(51.490848999999997, -2.6854067000000001)"
04/16/2011 12:00:00 AM,18:25,2011,4,16,18,25,5,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.485272999999999, -2.5789664000000001)"
05/08/2011 12:00:00 AM,13:15,2011,5,8,13,15,6,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.448884, -2.5354359999999998)"
04/19/2011 12:00:00 AM,08:00,2011,4,19,8,0,1,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.450845999999999, -2.6070821)"
05/04/2011 12:00:00 AM,08:15,2011,5,4,8,15,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.444212, -2.5782454000000001)"
05/09/2011 12:00:00 AM,12:50,2011,5,9,12,50,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.486341000000003, -2.6414848000000002)"
04/20/2011 12:00:00 AM,12:00,2011,4,20,12,0,2,Slight Injury,NONE,Other,2,1,0,1,0,1,0,CYC,"(51.405810000000002, -2.6284961)"
04/27/2011 12:00:00 AM,07:38,2011,4,27,7,38,2,Slight Injury,NONE,Other,2,1,0,0,0,0,1,CARS,"(51.450172000000002, -2.6172618000000001)"
05/01/2011 12:00:00 AM,11:26,2011,5,1,11,26,6,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.430328000000003, -2.5426555999999998)"
04/14/2011 12:00:00 AM,08:10,2011,4,14,8,10,3,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.476846000000002, -2.5902636999999999)"
04/20/2011 12:00:00 AM,08:20,2011,4,20,8,20,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.452227000000001, -2.5883630000000002)"
05/07/2011 12:00:00 AM,19:05,2011,5,7,19,5,5,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.44988, -2.6163224)"
04/29/2011 12:00:00 AM,12:30,2011,4,29,12,30,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.477063000000001, -2.5176376)"
05/11/2011 12:00:00 AM,10:50,2011,5,11,10,50,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.474756999999997, -2.5596402)"
04/20/2011 12:00:00 AM,21:13,2011,4,20,21,13,2,Slight Injury,J2,Turning movement from minor road,2,3,0,0,0,0,0,CARS,"(51.407741999999999, -2.5782595000000001)"
04/21/2011 12:00:00 AM,16:15,2011,4,21,16,15,3,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.486975000000001, -2.5208895)"
05/11/2011 12:00:00 AM,18:20,2011,5,11,18,20,2,Slight Injury,PV,Public Service Vehicle Passenger Injury - No Collision,2,1,0,0,0,0,1,CARS,"(51.494608999999997, -2.5821529000000001)"
05/01/2011 12:00:00 AM,20:38,2011,5,1,20,38,6,Slight Injury,O,Overtaking,3,1,0,0,0,0,0,CARS,"(51.492519000000001, -2.6889894999999999)"
05/05/2011 12:00:00 AM,08:40,2011,5,5,8,40,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.480961000000001, -2.5286259000000002)"
04/22/2011 12:00:00 AM,00:43,2011,4,22,0,43,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.473663999999999, -2.5257195000000001)"
04/25/2011 12:00:00 AM,18:30,2011,4,25,18,30,0,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.456128, -2.6233726000000002)"
04/26/2011 12:00:00 AM,12:12,2011,4,26,12,12,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.452578000000003, -2.5971462999999999)"
04/11/2011 12:00:00 AM,12:15,2011,4,11,12,15,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.418700000000001, -2.6001270999999999)"
04/11/2011 12:00:00 AM,15:35,2011,4,11,15,35,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.449466000000001, -2.5849025999999999)"
03/11/2011 12:00:00 AM,15:40,2011,3,11,15,40,4,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.467503000000001, -2.5866736000000001)"
04/11/2011 12:00:00 AM,10:49,2011,4,11,10,49,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.459530000000001, -2.5915659)"
04/18/2011 12:00:00 AM,12:11,2011,4,18,12,11,0,Slight Injury,HO,Head On Collision,2,1,0,1,0,0,0,CYC,"(51.462062000000003, -2.5630834)"
05/02/2011 12:00:00 AM,00:30,2011,5,2,0,30,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.466169999999998, -2.5744921999999999)"
04/20/2011 12:00:00 AM,13:21,2011,4,20,13,21,2,Slight Injury,HO,Head On Collision,2,3,0,0,0,0,1,CARS,"(51.474629999999998, -2.5188195000000002)"
04/27/2011 12:00:00 AM,09:16,2011,4,27,9,16,2,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.458288000000003, -2.5719319999999999)"
04/21/2011 12:00:00 AM,12:00,2011,4,21,12,0,3,Slight Injury,NONE,Other,2,1,0,0,1,0,0,MCYC,"(51.456921999999999, -2.5863939999999999)"
04/24/2011 12:00:00 AM,17:17,2011,4,24,17,17,6,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.497881, -2.6157309999999998)"
04/21/2011 12:00:00 AM,14:00,2011,4,21,14,0,3,Serious Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.477879000000001, -2.6079883000000001)"
05/04/2011 12:00:00 AM,11:20,2011,5,4,11,20,2,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.456454000000001, -2.5882014999999998)"
04/04/2011 12:00:00 AM,07:13,2011,4,4,7,13,0,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.436202000000002, -2.6115347)"
04/12/2011 12:00:00 AM,11:02,2011,4,12,11,2,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.450468000000001, -2.6035944999999998)"
03/30/2011 12:00:00 AM,23:55,2011,3,30,23,55,2,Serious Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.450709000000003, -2.6074400999999998)"
04/08/2011 12:00:00 AM,15:26,2011,4,8,15,26,4,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.486494999999998, -2.6162977000000001)"
04/14/2011 12:00:00 AM,07:50,2011,4,14,7,50,3,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.474195999999999, -2.5915108999999998)"
04/09/2011 12:00:00 AM,18:59,2011,4,9,18,59,5,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.492953999999997, -2.6837962000000002)"
04/10/2011 12:00:00 AM,17:45,2011,4,10,17,45,6,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.464173000000002, -2.5483688999999998)"
04/10/2011 12:00:00 AM,13:40,2011,4,10,13,40,6,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.458151000000001, -2.5705773000000001)"
04/04/2011 12:00:00 AM,17:50,2011,4,4,17,50,0,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.430298999999998, -2.5528537999999998)"
04/20/2011 12:00:00 AM,12:55,2011,4,20,12,55,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.461773000000001, -2.5596972)"
03/12/2011 12:00:00 AM,21:45,2011,3,12,21,45,5,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.438732999999999, -2.6003178)"
02/11/2011 12:00:00 AM,05:40,2011,2,11,5,40,4,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.459040000000002, -2.5558350999999999)"
03/21/2011 12:00:00 AM,19:00,2011,3,21,19,0,0,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.477609999999999, -2.5360171999999999)"
03/05/2011 12:00:00 AM,10:35,2011,3,5,10,35,5,Serious Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.468293000000003, -2.6133890000000002)"
03/18/2011 12:00:00 AM,16:49,2011,3,18,16,49,4,Serious Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.454453000000001, -2.6205721)"
03/23/2011 12:00:00 AM,07:13,2011,3,23,7,13,2,Serious Injury,J,Turning movement with unidentified Priority,3,2,0,2,0,0,0,CYC,"(51.450761999999997, -2.5865309000000001)"
02/21/2011 12:00:00 AM,13:28,2011,2,21,13,28,0,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.452596, -2.5811432000000001)"
03/24/2011 12:00:00 AM,19:20,2011,3,24,19,20,3,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,1,0,0,A,"(51.440942, -2.5514717)"
03/18/2011 12:00:00 AM,09:06,2011,3,18,9,6,4,Slight Injury,A,Adult Pedestrian Injury,2,1,1,0,0,0,0,A,"(51.440539999999999, -2.6108587999999999)"
03/01/2011 12:00:00 AM,16:24,2011,3,1,16,24,1,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.459313999999999, -2.5879935999999999)"
03/26/2011 12:00:00 AM,14:10,2011,3,26,14,10,5,Slight Injury,PV,Public Service Vehicle Passenger Injury - No Collision,1,1,0,0,0,1,0,CARS,"(51.479849000000002, -2.5301250999999998)"
02/11/2011 12:00:00 AM,22:15,2011,2,11,22,15,4,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.472667999999999, -2.5583764000000002)"
03/22/2011 12:00:00 AM,08:05,2011,3,22,8,5,1,Slight Injury,NONE,Other,1,2,0,0,0,0,0,CARS,"(51.451087999999999, -2.5526445)"
03/25/2011 12:00:00 AM,11:20,2011,3,25,11,20,4,Slight Injury,NONE,Other,2,1,0,0,1,0,1,MCYC,"(51.4527, -2.5890455000000001)"
03/04/2011 12:00:00 AM,15:49,2011,3,4,15,49,4,Slight Injury,NONE,Other,3,1,0,0,0,0,1,CARS,"(51.456671, -2.6056914)"
03/05/2011 12:00:00 AM,15:20,2011,3,5,15,20,5,Slight Injury,J2,Turning movement from minor road,3,3,0,0,0,0,2,CARS,"(51.452148999999999, -2.5233854999999998)"
03/09/2011 12:00:00 AM,17:30,2011,3,9,17,30,2,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.460625, -2.5199416000000001)"
02/18/2011 12:00:00 AM,10:10,2011,2,18,10,10,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.432212, -2.5456413000000002)"
03/21/2011 12:00:00 AM,13:40,2011,3,21,13,40,0,Serious Injury,J1,Turning movement from major road,3,2,0,0,1,0,0,MCYC,"(51.468989999999998, -2.6089929999999999)"
03/26/2011 12:00:00 AM,16:23,2011,3,26,16,23,5,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.433948999999998, -2.5879409999999998)"
03/31/2011 12:00:00 AM,13:30,2011,3,31,13,30,3,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.443905999999998, -2.6306593999999999)"
03/04/2011 12:00:00 AM,16:54,2011,3,4,16,54,4,Slight Injury,NT,Nose to Tail Collision,2,3,0,0,0,1,0,CARS,"(51.510463000000001, -2.6030617)"
03/06/2011 12:00:00 AM,14:58,2011,3,6,14,58,6,Slight Injury,J1,Turning movement from major road,2,2,0,0,0,1,0,CARS,"(51.437021999999999, -2.5991444000000001)"
03/04/2011 12:00:00 AM,18:18,2011,3,4,18,18,4,Slight Injury,J2,Turning movement from minor road,2,3,0,0,0,0,0,CARS,"(51.504787999999998, -2.5980303999999999)"
04/01/2011 12:00:00 AM,18:50,2011,4,1,18,50,4,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.513748999999997, -2.6160747)"
04/02/2011 12:00:00 AM,16:48,2011,4,2,16,48,5,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.445354999999999, -2.5852385)"
04/03/2011 12:00:00 AM,12:55,2011,4,3,12,55,6,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.504058000000001, -2.608841)"
03/24/2011 12:00:00 AM,08:15,2011,3,24,8,15,3,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,1,CYC,"(51.454456, -2.6026541000000001)"
03/22/2011 12:00:00 AM,18:40,2011,3,22,18,40,1,Serious Injury,A,Adult Pedestrian Injury,1,2,1,0,1,0,0,A,"(51.446156999999999, -2.5992495999999998)"
03/26/2011 12:00:00 AM,14:30,2011,3,26,14,30,5,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.468646, -2.5937282000000002)"
03/23/2011 12:00:00 AM,20:00,2011,3,23,20,0,2,Slight Injury,A,Adult Pedestrian Injury,3,1,1,0,0,0,0,A,"(51.50873, -2.6198974000000002)"
01/18/2011 12:00:00 AM,08:00,2011,1,18,8,0,1,Serious Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.468290000000003, -2.6001154999999998)"
03/08/2011 12:00:00 AM,14:30,2011,3,8,14,30,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.421953000000002, -2.6280847999999999)"
04/04/2011 12:00:00 AM,08:25,2011,4,4,8,25,0,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.470511999999999, -2.5945298000000001)"
03/08/2011 12:00:00 AM,20:05,2011,3,8,20,5,1,Slight Injury,A,Adult Pedestrian Injury,2,1,1,0,0,0,0,A,"(51.475414000000001, -2.5905908000000002)"
03/06/2011 12:00:00 AM,12:42,2011,3,6,12,42,6,Slight Injury,J2,Turning movement from minor road,2,5,0,0,0,1,4,CARS,"(51.495221000000001, -2.6726231)"
03/23/2011 12:00:00 AM,14:40,2011,3,23,14,40,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.504226000000003, -2.6414909999999998)"
03/09/2011 12:00:00 AM,19:45,2011,3,9,19,45,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.441246999999997, -2.5420945000000001)"
03/14/2011 12:00:00 AM,07:55,2011,3,14,7,55,0,Slight Injury,J2,Turning movement from minor road,4,1,0,0,0,0,0,CARS,"(51.468384, -2.6182994000000002)"
03/27/2011 12:00:00 AM,11:55,2011,3,27,11,55,6,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.455371, -2.6186416000000001)"
03/05/2011 12:00:00 AM,13:30,2011,3,5,13,30,5,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,1,MCYC,"(51.445618000000003, -2.5830259)"
03/05/2011 12:00:00 AM,16:19,2011,3,5,16,19,5,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.421672999999998, -2.5794421000000001)"
03/26/2011 12:00:00 AM,10:26,2011,3,26,10,26,5,Slight Injury,NT,Nose to Tail Collision,4,6,0,0,0,3,0,CARS,"(51.427171000000001, -2.5291410000000001)"
04/03/2011 12:00:00 AM,00:30,2011,4,3,0,30,6,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.454473999999998, -2.6026975000000001)"
04/08/2011 12:00:00 AM,10:10,2011,4,8,10,10,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.441707000000001, -2.61286)"
04/07/2011 12:00:00 AM,17:45,2011,4,7,17,45,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.456812999999997, -2.5866373)"
03/10/2011 12:00:00 AM,10:30,2011,3,10,10,30,3,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.452356000000002, -2.5983665999999999)"
03/12/2011 12:00:00 AM,20:50,2011,3,12,20,50,5,Slight Injury,HO,Head On Collision,3,1,0,1,0,0,0,CYC,"(51.441073000000003, -2.6033411000000002)"
03/14/2011 12:00:00 AM,14:30,2011,3,14,14,30,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.438827000000003, -2.5725519999999999)"
03/20/2011 12:00:00 AM,15:50,2011,3,20,15,50,6,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.443064999999997, -2.6230220000000002)"
03/23/2011 12:00:00 AM,07:15,2011,3,23,7,15,2,Slight Injury,NONE,Other,3,1,0,0,0,0,0,CARS,"(51.482016999999999, -2.5258731999999999)"
04/07/2011 12:00:00 AM,09:45,2011,4,7,9,45,3,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.466144, -2.5906582)"
03/30/2011 12:00:00 AM,08:35,2011,3,30,8,35,2,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.426518000000002, -2.57795)"
04/05/2011 12:00:00 AM,11:16,2011,4,5,11,16,1,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,1,CARS,"(51.494655000000002, -2.6013980999999999)"
03/18/2011 12:00:00 AM,16:30,2011,3,18,16,30,4,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.448464999999999, -2.5837097999999998)"
03/20/2011 12:00:00 AM,14:25,2011,3,20,14,25,6,Serious Injury,NONE,Other,3,2,0,0,0,0,2,CARS,"(51.494968999999998, -2.6774450000000001)"
04/08/2011 12:00:00 AM,13:15,2011,4,8,13,15,4,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.466143000000002, -2.6203276999999998)"
03/24/2011 12:00:00 AM,00:50,2011,3,24,0,50,3,Slight Injury,LC,Loss Of Control,2,1,0,0,0,0,0,CARS,"(51.410305999999999, -2.6201465000000002)"
04/10/2011 12:00:00 AM,13:45,2011,4,10,13,45,6,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.453744999999998, -2.6251679000000001)"
03/17/2011 12:00:00 AM,17:37,2011,3,17,17,37,3,Slight Injury,NONE,Other,2,1,0,1,1,0,0,CYC,"(51.436273, -2.5577885)"
03/25/2011 12:00:00 AM,08:15,2011,3,25,8,15,4,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.461545000000001, -2.5807099999999998)"
03/28/2011 12:00:00 AM,09:10,2011,3,28,9,10,0,Slight Injury,HO,Head On Collision,2,1,0,0,0,0,0,CARS,"(51.531934999999997, -2.6692429999999998)"
03/29/2011 12:00:00 AM,05:00,2011,3,29,5,0,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.476025999999997, -2.5905843000000002)"
03/24/2011 12:00:00 AM,19:43,2011,3,24,19,43,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.465693999999999, -2.5816984000000001)"
03/25/2011 12:00:00 AM,12:30,2011,3,25,12,30,4,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.454599000000002, -2.5958054000000002)"
04/12/2011 12:00:00 AM,07:40,2011,4,12,7,40,1,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.459476000000002, -2.5490178999999999)"
03/26/2011 12:00:00 AM,01:02,2011,3,26,1,2,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.456023000000002, -2.6073955)"
03/26/2011 12:00:00 AM,03:45,2011,3,26,3,45,5,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.453437999999998, -2.6014461999999998)"
04/12/2011 12:00:00 AM,16:30,2011,4,12,16,30,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.460341999999997, -2.5856750000000002)"
03/31/2011 12:00:00 AM,13:20,2011,3,31,13,20,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.455472, -2.5957591999999998)"
04/06/2011 12:00:00 AM,19:41,2011,4,6,19,41,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.459125999999998, -2.5528567)"
03/29/2011 12:00:00 AM,16:40,2011,3,29,16,40,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.486579999999996, -2.6421649999999999)"
04/03/2011 12:00:00 AM,17:53,2011,4,3,17,53,6,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.433478000000001, -2.6115127)"
03/29/2011 12:00:00 AM,10:50,2011,3,29,10,50,1,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.434452, -2.5897888999999998)"
02/18/2011 12:00:00 AM,06:55,2011,2,18,6,55,4,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,1,0,0,MCYC,"(51.459251999999999, -2.5950886999999998)"
02/23/2011 12:00:00 AM,10:15,2011,2,23,10,15,2,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.456119000000001, -2.5815622)"
